"temps_mois","evenement_naissance","poids_sondage","milieu_residence","niveau_instruction","indice_richesse","region","religion","sexe_enfant","survie_enfant_precedent","age_premiere_naissance","instruction_mari"
27,1,0.669934,"Urbain","Secondaire","Très riche","Région_11","Protestant","Féminin","Vivant",">=26 ans","Supérieur"
57,0,0.669934,"Urbain","Secondaire","Très riche","Région_11","Protestant","Féminin","Vivant",">=26 ans","Supérieur"
37,1,0.669934,"Urbain","Secondaire","Très riche","Région_11","Catholique","Féminin","Vivant","16-20 ans",NA
28,0,0.669934,"Urbain","Secondaire","Très riche","Région_11","Catholique","Féminin","Vivant","16-20 ans",NA
49,1,0.669934,"Urbain","Secondaire","Très riche","Région_11","Catholique","Masculin","Vivant","21-25 ans","Secondaire"
40,0,0.669934,"Urbain","Secondaire","Très riche","Région_11","Catholique","Féminin","Vivant","21-25 ans","Secondaire"
13,1,0.669934,"Urbain","Secondaire","Très riche","Région_11","Catholique","Féminin","Vivant","21-25 ans","Supérieur"
42,0,0.669934,"Urbain","Secondaire","Très riche","Région_11","Catholique","Masculin","Vivant","21-25 ans","Supérieur"
93,0,0.669934,"Urbain","Secondaire","Riche","Région_11","Islam","Masculin","Vivant","16-20 ans",NA
21,1,0.314093,"Urbain","Secondaire","Riche","Nord","Catholique","Féminin","Vivant","21-25 ans","Secondaire"
24,1,0.314093,"Urbain","Secondaire","Riche","Nord","Catholique","Masculin","Vivant","21-25 ans","Secondaire"
38,1,0.314093,"Urbain","Secondaire","Riche","Nord","Catholique","Masculin","Vivant","21-25 ans","Secondaire"
36,0,0.314093,"Urbain","Secondaire","Riche","Nord","Catholique","Féminin","Vivant","21-25 ans","Secondaire"
58,1,0.314093,"Urbain","Primaire","Riche","Nord","Protestant","Féminin","Vivant","16-20 ans","Primaire"
46,0,0.314093,"Urbain","Primaire","Riche","Nord","Protestant","Féminin","Vivant","16-20 ans","Primaire"
55,0,0.314093,"Urbain","Supérieur","Très riche","Nord","Protestant","Masculin","Vivant","21-25 ans","Supérieur"
53,0,0.314093,"Urbain","Secondaire","Très riche","Nord","Catholique","Féminin","Vivant","21-25 ans",NA
48,1,0.314093,"Urbain","Secondaire","Très riche","Nord","Protestant","Masculin","Vivant","16-20 ans","Secondaire"
72,0,0.314093,"Urbain","Secondaire","Très riche","Nord","Protestant","Masculin","Vivant","16-20 ans","Secondaire"
10,1,0.314093,"Urbain","Secondaire","Riche","Nord","Catholique","Féminin","Vivant","16-20 ans","Primaire"
10,1,0.314093,"Urbain","Secondaire","Riche","Nord","Catholique","Masculin","Vivant","16-20 ans","Primaire"
36,1,0.314093,"Urbain","Secondaire","Riche","Nord","Catholique","Féminin","Vivant","16-20 ans","Primaire"
75,0,0.314093,"Urbain","Secondaire","Riche","Nord","Catholique","Masculin","Vivant","16-20 ans","Primaire"
80,1,0.314093,"Urbain","Secondaire","Riche","Nord","Protestant","Féminin","Vivant","16-20 ans","Supérieur"
38,1,0.314093,"Urbain","Secondaire","Riche","Nord","Protestant","Masculin","Vivant","16-20 ans","Supérieur"
38,1,0.314093,"Urbain","Secondaire","Riche","Nord","Protestant","Féminin","Vivant","16-20 ans","Supérieur"
12,1,0.314093,"Urbain","Secondaire","Riche","Nord","Protestant","Masculin","Vivant","16-20 ans","Supérieur"
24,1,0.314093,"Urbain","Secondaire","Riche","Nord","Protestant","Masculin","Vivant","16-20 ans","Supérieur"
80,0,0.314093,"Urbain","Secondaire","Riche","Nord","Protestant","Féminin","Vivant","16-20 ans","Supérieur"
40,1,0.314093,"Urbain","Secondaire","Riche","Nord","Islam","Masculin","Vivant","16-20 ans",NA
38,1,0.314093,"Urbain","Secondaire","Riche","Nord","Islam","Féminin","Vivant","16-20 ans",NA
19,1,0.314093,"Urbain","Secondaire","Riche","Nord","Islam","Féminin","Vivant","16-20 ans",NA
23,0,0.314093,"Urbain","Secondaire","Riche","Nord","Islam","Féminin","Vivant","16-20 ans",NA
37,0,0.314093,"Urbain","Secondaire","Très riche","Nord","Protestant","Féminin","Vivant",">=26 ans",NA
57,0,0.314093,"Urbain","Secondaire","Très riche","Nord","Protestant","Masculin","Vivant","16-20 ans","Secondaire"
31,1,0.314093,"Urbain","Secondaire","Très riche","Nord","Catholique","Masculin","Vivant","21-25 ans","Secondaire"
46,1,0.314093,"Urbain","Secondaire","Très riche","Nord","Catholique","Masculin","Vivant","21-25 ans","Secondaire"
114,0,0.314093,"Urbain","Secondaire","Très riche","Nord","Catholique","Masculin","Vivant","21-25 ans","Secondaire"
29,1,0.314093,"Urbain","Supérieur","Très riche","Nord","Islam","Masculin","Vivant",">=26 ans","Supérieur"
85,1,0.314093,"Urbain","Supérieur","Très riche","Nord","Islam","Masculin","Vivant",">=26 ans","Supérieur"
18,1,0.314093,"Urbain","Supérieur","Très riche","Nord","Islam","Masculin","Décédé",">=26 ans","Supérieur"
13,0,0.314093,"Urbain","Supérieur","Très riche","Nord","Islam","Féminin","Vivant",">=26 ans","Supérieur"
50,0,0.314093,"Urbain","Secondaire","Très riche","Nord",NA,"Masculin","Vivant","16-20 ans","Secondaire"
15,1,0.314093,"Urbain","Aucun","Très riche","Nord","Protestant","Masculin","Vivant","<=15 ans",NA
51,1,0.314093,"Urbain","Aucun","Très riche","Nord","Protestant","Féminin","Vivant","<=15 ans",NA
79,0,0.314093,"Urbain","Aucun","Très riche","Nord","Protestant","Féminin","Vivant","<=15 ans",NA
70,0,0.314093,"Urbain","Secondaire","Riche","Nord","Catholique","Féminin","Vivant","21-25 ans","Secondaire"
29,0,0.314093,"Urbain","Primaire","Riche","Nord","Catholique","Féminin","Vivant","21-25 ans","Secondaire"
32,1,0.314093,"Urbain","Secondaire","Très riche","Nord","Catholique","Féminin","Vivant","16-20 ans","Secondaire"
30,1,0.314093,"Urbain","Secondaire","Très riche","Nord","Catholique","Féminin","Vivant","16-20 ans","Secondaire"
11,1,0.314093,"Urbain","Secondaire","Très riche","Nord","Catholique","Masculin","Décédé","16-20 ans","Secondaire"
17,1,0.314093,"Urbain","Secondaire","Très riche","Nord","Catholique","Féminin","Vivant","16-20 ans","Secondaire"
45,1,0.314093,"Urbain","Secondaire","Très riche","Nord","Catholique","Féminin","Vivant","16-20 ans","Secondaire"
37,0,0.314093,"Urbain","Secondaire","Très riche","Nord","Catholique","Féminin","Vivant","16-20 ans","Secondaire"
14,1,0.97697,"Urbain","Primaire","Très riche","Nord-Ouest","Animiste","Féminin","Vivant","16-20 ans","Secondaire"
34,0,0.97697,"Urbain","Primaire","Très riche","Nord-Ouest","Animiste","Masculin","Vivant","16-20 ans","Secondaire"
19,1,0.97697,"Urbain","Secondaire","Très riche","Nord-Ouest","Animiste","Féminin","Vivant","16-20 ans","Secondaire"
26,1,0.97697,"Urbain","Secondaire","Très riche","Nord-Ouest","Animiste","Féminin","Vivant","16-20 ans","Secondaire"
25,1,0.97697,"Urbain","Secondaire","Très riche","Nord-Ouest","Animiste","Masculin","Vivant","16-20 ans","Secondaire"
35,0,0.97697,"Urbain","Secondaire","Très riche","Nord-Ouest","Animiste","Masculin","Vivant","16-20 ans","Secondaire"
25,1,0.97697,"Urbain","Primaire","Riche","Nord-Ouest","Animiste","Masculin","Vivant","16-20 ans","Supérieur"
18,0,0.97697,"Urbain","Primaire","Riche","Nord-Ouest","Animiste","Féminin","Vivant","16-20 ans","Supérieur"
25,1,0.97697,"Urbain","Primaire","Moyen","Nord-Ouest","Protestant","Masculin","Vivant","16-20 ans","Aucun"
20,1,0.97697,"Urbain","Primaire","Moyen","Nord-Ouest","Protestant","Féminin","Vivant","16-20 ans","Aucun"
20,1,0.97697,"Urbain","Primaire","Moyen","Nord-Ouest","Protestant","Masculin","Vivant","16-20 ans","Aucun"
69,0,0.97697,"Urbain","Primaire","Moyen","Nord-Ouest","Protestant","Masculin","Vivant","16-20 ans","Aucun"
31,1,0.97697,"Urbain","Primaire","Moyen","Nord-Ouest","Protestant","Féminin","Vivant","21-25 ans","Primaire"
31,1,0.97697,"Urbain","Primaire","Moyen","Nord-Ouest","Protestant","Masculin","Vivant","21-25 ans","Primaire"
25,0,0.97697,"Urbain","Primaire","Moyen","Nord-Ouest","Protestant","Féminin","Vivant","21-25 ans","Primaire"
27,1,0.97697,"Urbain","Aucun","Pauvre","Nord-Ouest","Protestant","Masculin","Vivant","16-20 ans","Aucun"
21,1,0.97697,"Urbain","Aucun","Pauvre","Nord-Ouest","Protestant","Masculin","Vivant","16-20 ans","Aucun"
26,1,0.97697,"Urbain","Aucun","Pauvre","Nord-Ouest","Protestant","Féminin","Vivant","16-20 ans","Aucun"
13,1,0.97697,"Urbain","Aucun","Pauvre","Nord-Ouest","Protestant","Masculin","Décédé","16-20 ans","Aucun"
22,1,0.97697,"Urbain","Aucun","Pauvre","Nord-Ouest","Protestant","Féminin","Vivant","16-20 ans","Aucun"
26,1,0.97697,"Urbain","Aucun","Pauvre","Nord-Ouest","Protestant","Féminin","Vivant","16-20 ans","Aucun"
19,1,0.97697,"Urbain","Aucun","Pauvre","Nord-Ouest","Protestant","Masculin","Vivant","16-20 ans","Aucun"
23,0,0.97697,"Urbain","Aucun","Pauvre","Nord-Ouest","Protestant","Masculin","Vivant","16-20 ans","Aucun"
40,1,0.97697,"Urbain","Primaire","Moyen","Nord-Ouest","Animiste","Masculin","Vivant","16-20 ans","Secondaire"
60,1,0.97697,"Urbain","Primaire","Moyen","Nord-Ouest","Animiste","Masculin","Vivant","16-20 ans","Secondaire"
30,1,0.97697,"Urbain","Primaire","Moyen","Nord-Ouest","Animiste","Masculin","Vivant","16-20 ans","Secondaire"
28,1,0.97697,"Urbain","Primaire","Moyen","Nord-Ouest","Animiste","Masculin","Vivant","16-20 ans","Secondaire"
26,0,0.97697,"Urbain","Primaire","Moyen","Nord-Ouest","Animiste","Masculin","Vivant","16-20 ans","Secondaire"
30,1,0.97697,"Urbain","Primaire","Très riche","Nord-Ouest","Animiste","Féminin","Décédé","16-20 ans","Secondaire"
38,1,0.97697,"Urbain","Primaire","Très riche","Nord-Ouest","Animiste","Féminin","Vivant","16-20 ans","Secondaire"
81,0,0.97697,"Urbain","Primaire","Très riche","Nord-Ouest","Animiste","Féminin","Décédé","16-20 ans","Secondaire"
27,1,0.97697,"Urbain","Secondaire","Très riche","Nord-Ouest","Animiste","Masculin","Vivant","21-25 ans","Secondaire"
32,0,0.97697,"Urbain","Secondaire","Très riche","Nord-Ouest","Animiste","Féminin","Décédé","21-25 ans","Secondaire"
32,1,0.97697,"Urbain","Secondaire","Très riche","Nord-Ouest","Animiste","Masculin","Vivant","16-20 ans","Secondaire"
62,1,0.97697,"Urbain","Secondaire","Très riche","Nord-Ouest","Animiste","Féminin","Vivant","16-20 ans","Secondaire"
81,0,0.97697,"Urbain","Secondaire","Très riche","Nord-Ouest","Animiste","Masculin","Vivant","16-20 ans","Secondaire"
23,1,0.97697,"Urbain","Secondaire","Riche","Nord-Ouest","Animiste","Masculin","Décédé","16-20 ans","Secondaire"
27,1,0.97697,"Urbain","Secondaire","Riche","Nord-Ouest","Animiste","Masculin","Vivant","16-20 ans","Secondaire"
27,0,0.97697,"Urbain","Secondaire","Riche","Nord-Ouest","Animiste","Masculin","Vivant","16-20 ans","Secondaire"
39,1,0.97697,"Urbain","Primaire","Riche","Nord-Ouest","Animiste","Féminin","Vivant","16-20 ans","Primaire"
27,1,0.97697,"Urbain","Primaire","Riche","Nord-Ouest","Animiste","Masculin","Vivant","16-20 ans","Primaire"
31,0,0.97697,"Urbain","Primaire","Riche","Nord-Ouest","Animiste","Féminin","Vivant","16-20 ans","Primaire"
38,0,0.97697,"Urbain","Secondaire","Pauvre","Nord-Ouest","Protestant","Féminin","Vivant","16-20 ans",NA
35,1,0.97697,"Urbain","Primaire","Moyen","Nord-Ouest","Animiste","Féminin","Vivant","16-20 ans","Aucun"
33,1,0.97697,"Urbain","Primaire","Moyen","Nord-Ouest","Animiste","Féminin","Vivant","16-20 ans","Aucun"
17,0,0.97697,"Urbain","Primaire","Moyen","Nord-Ouest","Animiste","Masculin","Vivant","16-20 ans","Aucun"
53,0,0.97697,"Urbain","Secondaire","Moyen","Nord-Ouest","Catholique","Masculin","Vivant","16-20 ans","Secondaire"
34,1,0.812345,"Urbain","Secondaire","Moyen","Littoral","Protestant","Féminin","Vivant","<=15 ans","Primaire"
15,1,0.812345,"Urbain","Secondaire","Moyen","Littoral","Protestant","Féminin","Vivant","<=15 ans","Primaire"
24,1,0.812345,"Urbain","Secondaire","Moyen","Littoral","Protestant","Féminin","Vivant","<=15 ans","Primaire"
50,1,0.812345,"Urbain","Secondaire","Moyen","Littoral","Protestant","Masculin","Décédé","<=15 ans","Primaire"
16,1,0.812345,"Urbain","Secondaire","Moyen","Littoral","Protestant","Masculin","Vivant","<=15 ans","Primaire"
16,0,0.812345,"Urbain","Secondaire","Moyen","Littoral","Protestant","Masculin","Vivant","<=15 ans","Primaire"
71,1,0.812345,"Urbain","Secondaire","Riche","Littoral","Sans religion","Masculin","Vivant","16-20 ans","Secondaire"
24,1,0.812345,"Urbain","Secondaire","Riche","Littoral","Sans religion","Masculin","Vivant","16-20 ans","Secondaire"
37,1,0.812345,"Urbain","Secondaire","Riche","Littoral","Sans religion","Féminin","Vivant","16-20 ans","Secondaire"
65,1,0.812345,"Urbain","Secondaire","Riche","Littoral","Sans religion","Féminin","Vivant","16-20 ans","Secondaire"
32,0,0.812345,"Urbain","Secondaire","Riche","Littoral","Sans religion","Féminin","Vivant","16-20 ans","Secondaire"
14,1,0.812345,"Urbain","Aucun","Riche","Littoral","Animiste","Féminin","Vivant","16-20 ans","Secondaire"
40,1,0.812345,"Urbain","Aucun","Riche","Littoral","Animiste","Masculin","Vivant","16-20 ans","Secondaire"
20,1,0.812345,"Urbain","Aucun","Riche","Littoral","Animiste","Masculin","Décédé","16-20 ans","Secondaire"
17,1,0.812345,"Urbain","Aucun","Riche","Littoral","Animiste","Féminin","Vivant","16-20 ans","Secondaire"
42,1,0.812345,"Urbain","Aucun","Riche","Littoral","Animiste","Masculin","Vivant","16-20 ans","Secondaire"
43,1,0.812345,"Urbain","Aucun","Riche","Littoral","Animiste","Masculin","Vivant","16-20 ans","Secondaire"
29,0,0.812345,"Urbain","Aucun","Riche","Littoral","Animiste","Féminin","Vivant","16-20 ans","Secondaire"
15,1,0.812345,"Urbain","Primaire","Riche","Littoral","Animiste","Féminin","Vivant","16-20 ans","Secondaire"
87,0,0.812345,"Urbain","Primaire","Riche","Littoral","Animiste","Masculin","Vivant","16-20 ans","Secondaire"
39,1,0.812345,"Urbain","Primaire","Riche","Littoral","Animiste","Féminin","Décédé","16-20 ans","Secondaire"
22,0,0.812345,"Urbain","Primaire","Riche","Littoral","Animiste","Féminin","Vivant","16-20 ans","Secondaire"
56,1,0.812345,"Urbain","Aucun","Moyen","Littoral","Animiste","Masculin","Vivant","<=15 ans","Supérieur"
26,1,0.812345,"Urbain","Aucun","Moyen","Littoral","Animiste","Masculin","Vivant","<=15 ans","Supérieur"
36,1,0.812345,"Urbain","Aucun","Moyen","Littoral","Animiste","Masculin","Vivant","<=15 ans","Supérieur"
19,1,0.812345,"Urbain","Aucun","Moyen","Littoral","Animiste","Masculin","Décédé","<=15 ans","Supérieur"
25,1,0.812345,"Urbain","Aucun","Moyen","Littoral","Animiste","Féminin","Vivant","<=15 ans","Supérieur"
29,0,0.812345,"Urbain","Aucun","Moyen","Littoral","Animiste","Féminin","Décédé","<=15 ans","Supérieur"
22,1,0.812345,"Urbain","Aucun","Moyen","Littoral","Animiste","Féminin","Décédé","21-25 ans",NA
35,1,0.812345,"Urbain","Aucun","Moyen","Littoral","Animiste","Féminin","Décédé","21-25 ans",NA
28,0,0.812345,"Urbain","Aucun","Moyen","Littoral","Animiste","Féminin","Vivant","21-25 ans",NA
27,1,0.812345,"Urbain","Aucun","Moyen","Littoral","Animiste","Masculin","Vivant","16-20 ans",NA
21,1,0.812345,"Urbain","Aucun","Moyen","Littoral","Animiste","Masculin","Décédé","16-20 ans",NA
27,1,0.812345,"Urbain","Aucun","Moyen","Littoral","Animiste","Féminin","Vivant","16-20 ans",NA
21,0,0.812345,"Urbain","Aucun","Moyen","Littoral","Animiste","Masculin","Décédé","16-20 ans",NA
26,1,0.812345,"Urbain","Aucun","Riche","Littoral","Animiste","Masculin","Vivant",">=26 ans","Primaire"
78,1,0.812345,"Urbain","Aucun","Riche","Littoral","Animiste","Féminin","Vivant",">=26 ans","Primaire"
27,1,0.812345,"Urbain","Aucun","Riche","Littoral","Animiste","Masculin","Vivant",">=26 ans","Primaire"
74,0,0.812345,"Urbain","Aucun","Riche","Littoral","Animiste","Féminin","Vivant",">=26 ans","Primaire"
32,0,0.812345,"Urbain","Secondaire","Riche","Littoral","Protestant","Féminin","Vivant","16-20 ans","Aucun"
20,1,0.812345,"Urbain","Primaire","Riche","Littoral","Animiste","Féminin","Décédé","<=15 ans","Primaire"
29,1,0.812345,"Urbain","Primaire","Riche","Littoral","Animiste","Masculin","Vivant","<=15 ans","Primaire"
21,1,0.812345,"Urbain","Primaire","Riche","Littoral","Animiste","Masculin","Vivant","<=15 ans","Primaire"
22,1,0.812345,"Urbain","Primaire","Riche","Littoral","Animiste","Féminin","Vivant","<=15 ans","Primaire"
25,1,0.812345,"Urbain","Primaire","Riche","Littoral","Animiste","Féminin","Vivant","<=15 ans","Primaire"
34,1,0.812345,"Urbain","Primaire","Riche","Littoral","Animiste","Masculin","Vivant","<=15 ans","Primaire"
36,0,0.812345,"Urbain","Primaire","Riche","Littoral","Animiste","Féminin","Vivant","<=15 ans","Primaire"
51,1,0.812345,"Urbain","Aucun","Riche","Littoral","Animiste","Masculin","Vivant","16-20 ans","Aucun"
22,0,0.812345,"Urbain","Aucun","Riche","Littoral","Animiste","Féminin","Vivant","16-20 ans","Aucun"
21,1,0.812345,"Urbain","Aucun","Riche","Littoral","Animiste","Féminin","Vivant","16-20 ans","Secondaire"
50,1,0.812345,"Urbain","Aucun","Riche","Littoral","Animiste","Féminin","Vivant","16-20 ans","Secondaire"
55,0,0.812345,"Urbain","Aucun","Riche","Littoral","Animiste","Masculin","Vivant","16-20 ans","Secondaire"
32,1,0.812345,"Urbain","Primaire","Moyen","Littoral","Animiste","Masculin","Vivant","<=15 ans","Secondaire"
17,1,0.812345,"Urbain","Primaire","Moyen","Littoral","Animiste","Masculin","Vivant","<=15 ans","Secondaire"
54,0,0.812345,"Urbain","Primaire","Moyen","Littoral","Animiste","Féminin","Vivant","<=15 ans","Secondaire"
49,0,0.812345,"Urbain","Primaire","Pauvre","Littoral","Animiste","Féminin","Vivant","16-20 ans","Primaire"
39,1,0.812345,"Urbain","Primaire","Riche","Littoral","Animiste","Masculin","Vivant","16-20 ans","Aucun"
39,1,0.812345,"Urbain","Primaire","Riche","Littoral","Animiste","Masculin","Vivant","16-20 ans","Aucun"
34,0,0.812345,"Urbain","Primaire","Riche","Littoral","Animiste","Masculin","Décédé","16-20 ans","Aucun"
39,1,0.812345,"Urbain","Secondaire","Riche","Littoral","Animiste","Masculin","Vivant","16-20 ans","Secondaire"
14,0,0.812345,"Urbain","Secondaire","Riche","Littoral","Animiste","Féminin","Vivant","16-20 ans","Secondaire"
21,1,0.556528,"Rural","Secondaire","Riche","Sud","Protestant","Masculin","Vivant",">=26 ans","Secondaire"
37,0,0.556528,"Rural","Secondaire","Riche","Sud","Protestant","Masculin","Vivant",">=26 ans","Secondaire"
30,1,0.556528,"Rural","Primaire","Moyen","Sud","Catholique","Féminin","Vivant",">=26 ans","Primaire"
56,0,0.556528,"Rural","Primaire","Moyen","Sud","Catholique","Féminin","Vivant",">=26 ans","Primaire"
23,1,0.556528,"Rural","Primaire","Moyen","Sud","Catholique","Féminin","Vivant","21-25 ans","Secondaire"
29,1,0.556528,"Rural","Primaire","Moyen","Sud","Catholique","Féminin","Vivant","21-25 ans","Secondaire"
27,1,0.556528,"Rural","Primaire","Moyen","Sud","Catholique","Féminin","Vivant","21-25 ans","Secondaire"
52,1,0.556528,"Rural","Primaire","Moyen","Sud","Catholique","Masculin","Vivant","21-25 ans","Secondaire"
52,0,0.556528,"Rural","Primaire","Moyen","Sud","Catholique","Masculin","Décédé","21-25 ans","Secondaire"
27,0,0.556528,"Rural","Aucun","Moyen","Sud","Animiste","Masculin","Vivant","21-25 ans","Aucun"
85,0,0.556528,"Rural","Primaire","Moyen","Sud","Catholique","Masculin","Vivant","16-20 ans","Primaire"
29,1,0.556528,"Rural","Secondaire","Moyen","Sud","Protestant","Féminin","Vivant","21-25 ans","Supérieur"
24,1,0.556528,"Rural","Secondaire","Moyen","Sud","Protestant","Masculin","Vivant","21-25 ans","Supérieur"
26,1,0.556528,"Rural","Secondaire","Moyen","Sud","Protestant","Masculin","Vivant","21-25 ans","Supérieur"
62,0,0.556528,"Rural","Secondaire","Moyen","Sud","Protestant","Féminin","Vivant","21-25 ans","Supérieur"
33,1,0.556528,"Rural","Secondaire","Pauvre","Sud","Protestant","Féminin","Vivant",">=26 ans","Secondaire"
